# NHTSA vPIC decode of every VIN in crash-test-vehicles.csv, retrieved 2026-09-21.
# error_code is vPIC's own: 0 decoded clean, 1 check digit wrong, 400 illegal characters.
# Regenerate with: go run ./tools/corpus vpic
vin,error_code,manufacturer,manufacturer_id,make,model,model_year,vehicle_type,plant_country
3N1CN7AP8KL807670,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2019,PASSENGER CAR,MEXICO
3N1CN7AP9DL821712,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2013,PASSENGER CAR,MEXICO
3N1CN7AP9JL802900,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2018,PASSENGER CAR,MEXICO
3N1CN7APXJL828955,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2018,PASSENGER CAR,MEXICO
3N1CN8BV6LL802018,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2020,PASSENGER CAR,MEXICO
3N1CN8BV7LL801637,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2020,PASSENGER CAR,MEXICO
3N1CN8BV8LL801288,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2020,PASSENGER CAR,MEXICO
3N1CN8DV2ML806212,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Versa,2021,PASSENGER CAR,MEXICO
3N1CP5BV1LL484754,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2020,PASSENGER CAR,MEXICO
3N1CP5BV2LL484746,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2020,PASSENGER CAR,MEXICO
3N1CP5BV3LL531122,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2020,PASSENGER CAR,MEXICO
3N1CP5BV6PL505510,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2023,PASSENGER CAR,MEXICO
3N1CP5CU0KL481686,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2019,PASSENGER CAR,MEXICO
3N1CP5CU9KL481704,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2019,PASSENGER CAR,MEXICO
3N1CP5CUXKL471859,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks,2019,PASSENGER CAR,MEXICO
3N8AP6BA3SL314034,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks MPV,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3N8AP6BA4SL315340,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks MPV,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3N8AP6BB7SL309976,0,"NISSAN MEXICANA, S.A. DE C.V.",999,NISSAN,Kicks MPV,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3P3ES47C2ST339761,0,CHRYSLER DE MEXICO TOLUCA,1002,PLYMOUTH,Neon,1995,PASSENGER CAR,MEXICO
3P3ES47C5VT530949,0,CHRYSLER DE MEXICO TOLUCA,1002,PLYMOUTH,Neon,1997,PASSENGER CAR,MEXICO
3P3ES47C9TT207033,0,CHRYSLER DE MEXICO TOLUCA,1002,PLYMOUTH,Neon,1996,PASSENGER CAR,MEXICO
3P3ES47CXVT367091,1,CHRYSLER DE MEXICO TOLUCA,1002,PLYMOUTH,Neon,1997,PASSENGER CAR,MEXICO
3PCAJ5BA4MF118127,0,"NISSAN NORTH AMERICA, INC.",997,INFINITI,QX50,2021,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3PCAJ5BA8MF104425,0,"NISSAN NORTH AMERICA, INC.",997,INFINITI,QX50,2021,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3PCAJ5BB3MF112148,0,"NISSAN NORTH AMERICA, INC.",997,INFINITI,QX50,2021,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3PCAJ5M13KF128478,0,"NISSAN NORTH AMERICA, INC.",997,INFINITI,QX50,2019,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3PCAJ5M17KF131464,0,"NISSAN NORTH AMERICA, INC.",997,INFINITI,QX50,2019,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3PCAJ5M33KF105784,0,"NISSAN NORTH AMERICA, INC.",997,INFINITI,QX50,2019,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3TMDZ5BN1GM002957,0,TOYOTA MOTOR MFG DE BAJA CALIFORNIA S DE RL DE CV,1059,TOYOTA,Tacoma,2016,TRUCK,MEXICO
3TMJU4GN0BM110399,0,TOYOTA MOTOR MFG DE BAJA CALIFORNIA S DE RL DE CV,1059,TOYOTA,Tacoma,2011,TRUCK,MEXICO
3TMJU4GN2BM110632,0,TOYOTA MOTOR MFG DE BAJA CALIFORNIA S DE RL DE CV,1059,TOYOTA,Tacoma,2011,TRUCK,MEXICO
3TMJU62N49M074049,0,TOYOTA MOTOR MFG DE BAJA CALIFORNIA S DE RL DE CV,1059,TOYOTA,Tacoma,2009,TRUCK,MEXICO
3TMLU4EN9BM057181,0,TOYOTA MOTOR MFG DE BAJA CALIFORNIA S DE RL DE CV,1059,TOYOTA,Tacoma,2011,TRUCK,MEXICO
3TMLU4EN9CM082230,0,TOYOTA MOTOR MFG DE BAJA CALIFORNIA S DE RL DE CV,1059,TOYOTA,Tacoma,2012,TRUCK,MEXICO
3TYKD5HN0RT003828,0,TOYOTA MOTOR MANUFACTURING DE GUANAJUATO,19521,TOYOTA,Tacoma,2024,TRUCK,MEXICO
3TYLB5JN1RT029374,0,TOYOTA MOTOR MANUFACTURING DE GUANAJUATO,19521,TOYOTA,Tacoma,2024,TRUCK,MEXICO
3TYLC5LN2RT001223,0,TOYOTA MOTOR MANUFACTURING DE GUANAJUATO,19521,TOYOTA,Tacoma,2024,TRUCK,MEXICO
3TYRX5GN0LT001706,0,TOYOTA MOTOR MANUFACTURING DE GUANAJUATO,19521,TOYOTA,Tacoma,2020,TRUCK,MEXICO
3VV0B7AX7JM015996,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VV0B7AXXJM054095,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VV1B7AX2JM016042,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VV1B7AX2JM018714,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2018,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVAX7B21NM045915,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Taos,2022,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVBR7RM6SM008568,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVCR7RM2SM012766,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVCR7RM8SM007541,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2025,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVFB7AXXPM026395,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2023,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVRB7AX0RM009363,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Tiguan,2024,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVRX7B24NM044891,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Taos,2022,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVRX7B28NM091809,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Taos,2022,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VVRX7B2XNM060383,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Taos,2022,MULTIPURPOSE PASSENGER VEHICLE (MPV),MEXICO
3VW1K7AJ7BM049577,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2011,PASSENGER CAR,MEXICO
3VW1K7AJ9EM353871,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2014,PASSENGER CAR,MEXICO
3VW2K7AJ2BM020847,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2011,PASSENGER CAR,MEXICO
3VW2K7AJ3BM026172,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2011,PASSENGER CAR,MEXICO
3VW2K7AJ5BM323928,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2011,PASSENGER CAR,MEXICO
3VW637AJ2EM209260,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2014,PASSENGER CAR,MEXICO
3VW7M7BU3NM000863,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2022,PASSENGER CAR,MEXICO
3VW817AU3FM020384,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf,2015,PASSENGER CAR,MEXICO
3VW817AU4FM023228,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf,2015,PASSENGER CAR,MEXICO
3VW817AU9FM021412,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf,2015,PASSENGER CAR,MEXICO
3VWBA81E1WM808410,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Cabrio,1998,PASSENGER CAR,MEXICO
3VWBB21C42M431946,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2002,PASSENGER CAR,MEXICO
3VWBB61C3WM005467,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1998,PASSENGER CAR,MEXICO
3VWBB61CXWM005465,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1998,PASSENGER CAR,MEXICO
3VWBC21C2XM427415,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1999,PASSENGER CAR,MEXICO
3VWBK31C04M404915,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2004,PASSENGER CAR,MEXICO
3VWBM31Y45M367584,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2005,PASSENGER CAR,MEXICO
3VWC17AU0GM514598,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf SportWagen,2016,PASSENGER CAR,MEXICO
3VWC17AU1GM514433,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf SportWagen,2016,PASSENGER CAR,MEXICO
3VWC17AU5GM513432,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf SportWagen,2016,PASSENGER CAR,MEXICO
3VWC57BU5KM091030,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2019,PASSENGER CAR,MEXICO
3VWC57BU8KM061598,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2019,PASSENGER CAR,MEXICO
3VWC57BUXKM082064,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2019,PASSENGER CAR,MEXICO
3VWCA21C2XM405022,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1999,PASSENGER CAR,MEXICO
3VWCA21C7XM407252,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1999,PASSENGER CAR,MEXICO
3VWCC21C2XM474531,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1999,PASSENGER CAR,MEXICO
3VWCC21C3XM437777,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1999,PASSENGER CAR,MEXICO
3VWCC21C5XM419345,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,1999,PASSENGER CAR,MEXICO
3VWCM31Y95M363101,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2005,PASSENGER CAR,MEXICO
3VWCP21C31M449486,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2001,PASSENGER CAR,MEXICO
3VWFB81H2RM049618,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf III,1994,PASSENGER CAR,MEXICO
3VWFC81H8SM041493,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Golf III,1995,PASSENGER CAR,MEXICO
3VWGF71K67M053392,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2007,PASSENGER CAR,MEXICO
3VWHP7AT7DM601728,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2013,PASSENGER CAR,MEXICO
3VWJP7AT5CM601081,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2012,PASSENGER CAR,MEXICO
3VWJP7AT7CM606377,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2012,PASSENGER CAR,MEXICO
3VWJP7ATXDM601806,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2013,PASSENGER CAR,MEXICO
3VWJX7AT1CM612661,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Beetle,2012,PASSENGER CAR,MEXICO
3VWPF71K15M613963,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWPF71K25M614264,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWPF71K65M618687,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWPF71KX5M622144,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWRA29M1YM040860,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2000,PASSENGER CAR,MEXICO
3VWRA29M1YM055021,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2000,PASSENGER CAR,MEXICO
3VWRA29M2YM065699,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2000,PASSENGER CAR,MEXICO
3VWRA61H7WM153067,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1998,PASSENGER CAR,MEXICO
3VWRA81HXSM000205,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1995,PASSENGER CAR,MEXICO
3VWRA81HXVM046024,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1997,PASSENGER CAR,MEXICO
3VWRC29M3YM015677,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2000,PASSENGER CAR,MEXICO
3VWRF71K55M626157,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWRF71K86M620550,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2006,PASSENGER CAR,MEXICO
3VWRL81H3VM053388,"3,14",VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1997,PASSENGER CAR,MEXICO
3VWRL81H9VM032853,"3,14",VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1997,PASSENGER CAR,MEXICO
3VWSC29M3XM004744,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1999,PASSENGER CAR,MEXICO
3VWSG71K55M606750,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWSG71KX5M606713,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,2005,PASSENGER CAR,MEXICO
3VWVA61H3WM121778,0,VOLKSWAGEN DE MEXICO SA DE CV,16478,VOLKSWAGEN,Jetta,1998,PASSENGER CAR,MEXICO
454WX83C464401459,"1,7",,,,,,,
4A3AA36G11E043657,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2001,PASSENGER CAR,UNITED STATES (USA)
4A3AA46G1XE005120,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1999,PASSENGER CAR,UNITED STATES (USA)
4A3AA46G5XE008425,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1999,PASSENGER CAR,UNITED STATES (USA)
4A3AA46G5XE061528,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1999,PASSENGER CAR,UNITED STATES (USA)
4A3AA46GX1E037748,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2001,PASSENGER CAR,UNITED STATES (USA)
4A3AB26F14E072837,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2004,PASSENGER CAR,UNITED STATES (USA)
4A3AB26F16E012740,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2006,PASSENGER CAR,UNITED STATES (USA)
4A3AB26F44E602945,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2004,PASSENGER CAR,UNITED STATES (USA)
4A3AB36F25E013738,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2005,PASSENGER CAR,UNITED STATES (USA)
4A3AB36F44E066407,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2004,PASSENGER CAR,UNITED STATES (USA)
4A3AB36F79E005947,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2009,PASSENGER CAR,UNITED STATES (USA)
4A3AB36FX9E003190,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2009,PASSENGER CAR,UNITED STATES (USA)
4A3AB56F64E051855,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,2004,PASSENGER CAR,UNITED STATES (USA)
4A3AC34G2YE002705,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,2000,PASSENGER CAR,UNITED STATES (USA)
4A3AC34G32E050432,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,2002,PASSENGER CAR,UNITED STATES (USA)
4A3AC34G53E089234,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,2003,PASSENGER CAR,UNITED STATES (USA)
4A3AC34G53E109742,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,2003,PASSENGER CAR,UNITED STATES (USA)
4A3AC54H81E180287,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,2001,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46G0VE012556,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1997,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46G2SE117109,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1995,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46G4SE011602,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1995,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46G5RE116840,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1994,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46G6RE017671,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1994,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46G9VE014967,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1997,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46GXTE424593,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1996,PASSENGER CAR,UNITED STATES (USA)
4A3AJ46GXVE009115,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1997,PASSENGER CAR,UNITED STATES (USA)
4A3AJ56G1RE001111,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1994,PASSENGER CAR,UNITED STATES (USA)
4A3AJ56G9WE036684,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Galant,1998,PASSENGER CAR,UNITED STATES (USA)
4A3AK34Y0SE028822,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,1995,PASSENGER CAR,UNITED STATES (USA)
4A3AK34Y0TE308189,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,1996,PASSENGER CAR,UNITED STATES (USA)
4A3AK34Y0WE004526,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,1998,PASSENGER CAR,UNITED STATES (USA)
4A3AK34Y2VE005157,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,1997,PASSENGER CAR,UNITED STATES (USA)
4A3AK34Y8SE008768,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,1995,PASSENGER CAR,UNITED STATES (USA)
4A3CS34T8LE020160,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Eclipse,1990,PASSENGER CAR,UNITED STATES (USA)
4A4AB56F64E051855,"1,5,14",MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,,2004,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4A4AP3AU0EE027396,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Outlander Sport,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4A4AP3AU9EE028711,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Outlander Sport,2014,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4A4MM21S44E034123,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Endeavor,2004,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4A4MN21S64E003369,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Endeavor,2004,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4A4MN21SX4E004430,0,MITSUBISHI MOTORS NORTH AMERICA,1054,MITSUBISHI,Endeavor,2004,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4B3AG42G21E103927,0,FCA US LLC,994,DODGE,Stratus,2001,PASSENGER CAR,UNITED STATES (USA)
4B3AG42G31E065818,0,FCA US LLC,994,DODGE,Stratus,2001,PASSENGER CAR,UNITED STATES (USA)
4B3AU42Y3TE338034,0,FCA US LLC,994,DODGE,Avenger,1996,PASSENGER CAR,UNITED STATES (USA)
4B3AU42Y3XE009467,0,FCA US LLC,994,DODGE,Avenger,1999,PASSENGER CAR,UNITED STATES (USA)
4B3AU42Y5SE116285,0,FCA US LLC,994,DODGE,Avenger,1995,PASSENGER CAR,UNITED STATES (USA)
4B3AU42Y8SE119410,0,FCA US LLC,994,DODGE,Avenger,1995,PASSENGER CAR,UNITED STATES (USA)
4B3AU42YXTE287079,0,FCA US LLC,994,DODGE,Avenger,1996,PASSENGER CAR,UNITED STATES (USA)
4E3AK54F2SE023918,0,FCA US LLC,994,EAGLE,Talon,1995,PASSENGER CAR,UNITED STATES (USA)
4F2YU07B31KM29279,0,FORD MOTOR COMPANY,976,MAZDA,Tribute,2001,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4G5PX225XV0200590,0,GENERAL MOTORS LLC,984,GMC,Electric Vehicle,1997,PASSENGER CAR,UNITED STATES (USA)
4JGAB54E3XA113538,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,M-Class,1999,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGAB54E5WA030076,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,M-Class,1998,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGBB86E57A285623,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,M-Class,2007,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGBB86E66A004685,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,M-Class,2006,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGBB86E76A031264,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,M-Class,2006,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGDA5HB8DA142352,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,ML-Class,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGDA5JB3DA136887,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,ML-Class,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGDA5JB4DA128622,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,ML-Class,2013,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGFB4JB3MA327449,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,GLE-Class,2021,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGFB4JBXMA350257,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,GLE-Class,2021,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4JGFB4KB6MA320655,0,"MERCEDES-BENZ OF NORTH AMERICA, INC.",1043,MERCEDES-BENZ,GLE-Class,2021,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
4M2DV11W5TDJ02445,0,FORD MOTOR COMPANY,976,MERCURY,Villager,1996,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA)
